,namespace,user_id,type
0,abdiasmartins,eduprof.acacio.arnaldo.am,1
1,abdiasmartins,eduprof.ildenilda.sousa.am,16
2,abdiasmartins,eduprof.maria.elieusa.am,12
3,abiliomartins,eduprof.jhean.rodrigues.am,3
4,acessoalmirantetamandare,alini.gomes,40
5,acessoalmirantetamandare,bruno.francisco,7
6,acessoalmirantetamandare,daiany.souza,124
7,acessoalmirantetamandare,daniel.lourenco,58
8,acessoalmirantetamandare,decio.mazur,106
9,acessoalmirantetamandare,edson.geremias,283
10,acessoalmirantetamandare,elisangela.vanice,268
11,acessoalmirantetamandare,fernando.niles,388
12,acessoalmirantetamandare,franciele.rosa,72
13,acessoalmirantetamandare,gustavo.rodrigues,3
14,acessoalmirantetamandare,lucas.dos,121
15,acessoalmirantetamandare,luiz.paulo,52
16,acessoalmirantetamandare,luize.kristine,28
17,acessoalmirantetamandare,maikon.oliveira,292
18,acessoalmirantetamandare,maria.luiza,85
19,acessoalmirantetamandare,pedro.stival,2
20,acessoalmirantetamandare,rosele.maria,47
21,acessoalmirantetamandare,rosemari.laskos,1916
22,acessoalmirantetamandare,simone.adelaide,62
23,acessoalmirantetamandare,sirlei.da,787
24,acessoalmirantetamandare,ynajara.prado,4
25,acessoboqueirao,MauroCesar,491
26,acessoboqueirao,adriano.lima,11
27,acessoboqueirao,ana.maria,55
28,acessoboqueirao,anna.claudia,895
29,acessoboqueirao,braguim.ana,579
30,acessoboqueirao,cristofer.muller,6
31,acessoboqueirao,daniel.lourenco,208
32,acessoboqueirao,diego.lima,1142
33,acessoboqueirao,franciely.jaremczuk,24
34,acessoboqueirao,gessinguer.matheus,596
35,acessoboqueirao,guilherme.figura,1
36,acessoboqueirao,guilherme.ramos,41
37,acessoboqueirao,gustavo.felipe,1
38,acessoboqueirao,jucara.feitosa,3793
39,acessoboqueirao,lucas2021,43
40,acessoboqueirao,maria.luiza,127
41,acessoboqueirao,paulo.fabricio,30
42,acessoboqueirao,rafael.varistelo,2
43,acessoboqueirao,roseane.dalpiaz,1850
44,acessoboqueirao,simone.oliveira,2
45,acessoboqueirao,thaysa.franco,240
46,acessoboqueirao,thiago.mendes,2
47,acessoboqueirao,virginie.pierin,1007
48,acessoboqueirao,william.robert,2
49,acessocampolargo,alessandro.correa,495
50,acessocampolargo,ana.ganassoli,10
51,acessocampolargo,cintia.lopes,576
52,acessocampolargo,cristiano.borges,1726
53,acessocampolargo,daniel.lourenco,126
54,acessocampolargo,dulcineia.kempner,961
55,acessocampolargo,edmar.brustolin,375
56,acessocampolargo,everton.luis,1533
57,acessocampolargo,gislaine.winheski,1282
58,acessocampolargo,guilherme.dobrychtop,21
59,acessocampolargo,jaqueline.berton,314
60,acessocampolargo,mario.souza,131
61,acessocampolargo,roger.fernando,632
62,acessocampolargo,rosele.maria,306
63,acessocampolargo,ruan.antunes,3
64,acessocampolargo,rubens.labios,80
65,acessocampolargo,terezinha.salvador,50
66,acessocampolargo,valquiria.eloise,50
67,acessocampolargo,vania.regina,1
68,acessocampolargokids,ana.figueiredo,86
69,acessocampolargokids,ana.schneider,256
70,acessocampolargokids,caroline.drugik,144
71,acessocampolargokids,danielly.dorada,1290
72,acessocampolargokids,elisangela.marinhak,38
73,acessocampolargokids,glenda.pollice,6
74,acessocampolargokids,mariacristina.matos,55
75,acessofazendariogrande,alessandro.correa,940
76,acessofazendariogrande,alexandre.luiz,20
77,acessofazendariogrande,alisson.da,19
78,acessofazendariogrande,andreia.farias,13
79,acessofazendariogrande,andreia.simone,2983
80,acessofazendariogrande,cristofer.muller,2
81,acessofazendariogrande,edmar.brustolin,1242
82,acessofazendariogrande,elaine.vaz,111
83,acessofazendariogrande,guilherme.ieger,15
84,acessofazendariogrande,jean.carlos,31
85,acessofazendariogrande,jefferson.renato,2
86,acessofazendariogrande,jessica.thais,163
87,acessofazendariogrande,kelly.juliene,11
88,acessofazendariogrande,leonardo.jose,19
89,acessofazendariogrande,luiz.paulo,7
90,acessofazendariogrande,michele.pilato,117
91,acessofazendariogrande,paulo.fabricio,88
92,acessofazendariogrande,pedro.adriano,1
93,acessofazendariogrande,sergio.junior,272
94,acessofazendariogrande,sheila.marafigo,138
95,acessofazendariogrande,tatiane.cristina,328
96,acessofazendariogrande,thalyta.duma,17
97,acessofazendariogrande,william.robert,5
98,acessofazendariogrande,willian.gean,1476
99,acessohauer,alexandre.luiz,5
100,acessohauer,ana.maria,102
101,acessohauer,anna.claudia,169
102,acessohauer,braguim.ana,439
103,acessohauer,diego.godoy,1135
104,acessohauer,emanuelle.cristiane,731
105,acessohauer,graciele.isabel,308
106,acessohauer,juliana.azevedo.oliveira,404
107,acessohauer,luciana.helena,852
108,acessohauer,mariana.lopes,11
109,acessohauer,mauro.cesar,948
110,acessohauer,morgana.brito,85
111,acessohauer,simone.adelaide,324
112,acessohauer,thaysa.franco,1027
113,acessohauer,valquiria.eloise,210
114,acessohauer,william.robert,3
115,acessopinhais,edmar.brustolin,484
116,acessopinhais,elisa.sizenandop,345
117,acessopinhais,fernada.maccagnan,2380
118,acessopinhais,gessinguer.rodecz,109
119,acessopinhais,gilberto.alves,2
120,acessopinhais,guilherme.ieger,15
121,acessopinhais,iris.terezinha,1
122,acessopinhais,isabel.cristina,149
123,acessopinhais,jaqueline.castro,3
124,acessopinhais,joao.rodini,4
125,acessopinhais,lucas.alberto,1
126,acessopinhais,luis.felipe,4
127,acessopinhais,luis.marafigo,40
128,acessopinhais,tauyllin.bruno,3
129,acessopinhais,thiago.mendes,5
130,acessosantafelicidade,alexandre.luiz,6
131,acessosantafelicidade,angelis.gabardo,452
132,acessosantafelicidade,bruna.sampaio,43
133,acessosantafelicidade,cintia.aparecida,65
134,acessosantafelicidade,cintia.meri,11
135,acessosantafelicidade,cristofer.muller,3
136,acessosantafelicidade,dayllem.aparecida,106
137,acessosantafelicidade,decio.mazur,1
138,acessosantafelicidade,felipe.rodini,5
139,acessosantafelicidade,glaziele.miranda,8
140,acessosantafelicidade,gustavo.felipe,1
141,acessosantafelicidade,joao.rodini,1
142,acessosantafelicidade,lawrence.young,1
143,acessosantafelicidade,livia.santos,245
144,acessosantafelicidade,lucas.alberto,83
145,acessosantafelicidade,maria.luiza,806
146,acessosantafelicidade,neide.elizabeth,4
147,acessosantafelicidade,priscila.cavali,23
148,acessosantafelicidade,rosemeri.laskos,330
149,acessosantafelicidade,sandra.mara,224
150,acessosantafelicidade,silvana.sadzinski,67
151,acessosantafelicidade,simone.oliveira,3
152,acessosantafelicidade,tatiane.cristina,212
153,acessosantafelicidade,thiago.mayron,243
154,acessosantafelicidade,thiago.mendes,20
155,acessosantafelicidade,virginie.pierin,291
156,acessosantafelicidade,ynajara.prado,3
157,acessosjpinhais,adriano.maia,1781
158,acessosjpinhais,allan.araujo,139
159,acessosjpinhais,amanda.zanatta,1559
160,acessosjpinhais,andressa.silva,2482
161,acessosjpinhais,bellin.matheus,36
162,acessosjpinhais,bharbara.lima,191
163,acessosjpinhais,decio.mazur,455
164,acessosjpinhais,edmar.brustolin,266
165,acessosjpinhais,elaine.brito,15
166,acessosjpinhais,felipe.lima,1
167,acessosjpinhais,felipe.moreno,96
168,acessosjpinhais,flavio.quadros,153
169,acessosjpinhais,franciele.moura,1549
170,acessosjpinhais,gessinger.rodecz,85
171,acessosjpinhais,grasieli.santos,19
172,acessosjpinhais,guilherme.barbosa,388
173,acessosjpinhais,isabel.casarin,318
174,acessosjpinhais,jaqueline.antonio,196
175,acessosjpinhais,jessica.lesniowski,535
176,acessosjpinhais,jhulian.amaral,3492
177,acessosjpinhais,kelly.miranda,1012
178,acessosjpinhais,luciana.mello,282
179,acessosjpinhais,marialuiza.oliveira,705
180,acessosjpinhais,mario.junior,235
181,acessosjpinhais,michele.almeida,142
182,acessosjpinhais,naiana.saldanha,66
183,acessosjpinhais,nathane.pacheco,259
184,acessosjpinhais,pauliane.ienkot,1234
185,acessosjpinhais,rafael.floro,473
186,acessosjpinhais,siddhartha.giese,5
187,acessosjpinhais,suelem.antonio,567
188,acessosjpinhais,suelin.laurindo,5611
189,acessosjpinhais,valeria.cordeiro,173
190,acessosjpinhais,vanessa.greco,8606
191,adrianochan,Dulce.Lima,319
192,adrianochan,Gracileia.Moraes,392
193,adrianochan,case.vasconcellos,208
194,adrianochan,evaldo.almeida,1585
195,adrianochan,octavio.da.matta,66
196,adrianochan,sandra.sakamoto,243
197,aescobjetivo,adriana.lopes,1700
198,aescobjetivo,aline.scalon,16
199,aescobjetivo,ana.cecilia,827
200,aescobjetivo,anapaula.martins,418
201,aescobjetivo,bruno.andrade,1593
202,aescobjetivo,caio.barandas,1
203,aescobjetivo,daniel.fernando,3624
204,aescobjetivo,denis.morasi,40
205,aescobjetivo,devalcir.antonio,64
206,aescobjetivo,diego.pires,271
207,aescobjetivo,fernanda.isack,402
208,aescobjetivo,joy.carpes,128
209,aescobjetivo,julia.benedetti,350
210,aescobjetivo,juliana.silas,486
211,aescobjetivo,luiz.tiago,98
212,aescobjetivo,luiza.santiago,68
213,aescobjetivo,maria.eunice,4096
214,aescobjetivo,maria.lucia,2827
215,aescobjetivo,marina.campos,1
216,aescobjetivo,mateus.scassa,186
217,aescobjetivo,natalia.centioli,27
218,aescobjetivo,raniery.rosa,24
219,aescobjetivo,rosina.muto,992
220,aescobjetivo,samira.fiorezi,4023
221,aescobjetivo,simone.barbosa,520
222,aescobjetivo,simone.lassala,3223
223,aescobjetivo,thais.pelaquim,2480
224,aescobjetivo,thiago.avansi,98
225,aescobjetivo,viviane.rosemeire,648
226,alpha,20160096,1
227,alpha,Anacarolinadefaria,24
228,alpha,Anapaulasantos,100
229,alpha,Arianenogueira,1995
230,alpha,Carlafernanda,743
231,alpha,Danielivilela,2927
232,alpha,Daniellamassarenti,101
233,alpha,Dirlenedousseau,527
234,alpha,Flaviaakiko,50
235,alpha,GabrielDelgado,294
236,alpha,GiselePampanini,17
237,alpha,Helanesouza,235
238,alpha,Joyceazevedo,5
239,alpha,Keilaantunes,141
240,alpha,LaraRibeiro,897
241,alpha,Ligialozano,247
242,alpha,Marcoscorrea,70
243,alpha,Mariliaeira,387
244,alpha,Polianabittencourt,138
245,alpha,Regianeminas,70
246,alpha,VanessaNassif,149
247,alpha,WagnerMaracini,4
248,alpha,alinematsushita,5
249,alpha,anabcordeiro,12
250,alpha,anafazolli,110
251,alpha,andressaboschetti,9
252,alpha,educadorafisicamariana,271
253,alpha,fabioamonteiro,1
254,alpha,jportezani,6
255,alpha,limeliee,33
256,alpha,lucianafava,74
257,alpha,miyuki,83
258,alpha,primogerbelli,74
259,alpha,prof.alexandra,237
260,alpha,prof.arthur,74
261,alpha,prof.julio,45
262,alpha,professoralpha31,99
263,alpha,professoralpha32,112
264,alpha,robertaxlg,70
265,alpha,victorabr,157
266,alpha,viniciusbrito99,34
267,amadeus,ANDREZZA.SANTOS,316
268,amadeus,Andreluis,484
269,amadeus,Claudiomoreira,254
270,amadeus,DIEGO,3
271,amadeus,Eliziojunior,1
272,amadeus,Paulo.Rocha,2
273,amadeus,adriana.santos,3
274,amadeus,aline.grigorio,1518
275,amadeus,amadeus,5
276,amadeus,amandadonascimento,450
277,amadeus,anapaulajesus,418
278,amadeus,anazelia,462
279,amadeus,andresantana,1
280,amadeus,andrezaporto,1962
281,amadeus,anne.michelle,143
282,amadeus,anne.santos,3
283,amadeus,ashleytrindade,2
284,amadeus,bergsonalves,53
285,amadeus,brunnolliver,2
286,amadeus,brunoduarte,9
287,amadeus,caina.marques,451
288,amadeus,carla.santana,2954
289,amadeus,charlenecorreira,106
290,amadeus,claudiaraujo,9
291,amadeus,claudiceia.melo,3158
292,amadeus,damarescampos,151
293,amadeus,daniela.tamires,752
294,amadeus,daniellefontes,392
295,amadeus,danycyn,1545
296,amadeus,daysepeixoto,2736
297,amadeus,debora.santos,247
298,amadeus,deywison,314
299,amadeus,edineide.silva,346
300,amadeus,edna.alves,8842
301,amadeus,eduardoluis,262
302,amadeus,elaine.aragao,2682
303,amadeus,elayne.franca,2257
304,amadeus,estefanni.silva,524
305,amadeus,fabiana.moura,547
306,amadeus,fabiodonascimento,46
307,amadeus,glaucia.santos,339
308,amadeus,glicia1978,351
309,amadeus,greyce.moura,781
310,amadeus,irisd,94
311,amadeus,itatiana.araujo,442
312,amadeus,izabella.matos,264
313,amadeus,jaeldson.aquino,27
314,amadeus,jonasramos,416
315,amadeus,katialeite,1488
316,amadeus,leilalima,1841
317,amadeus,lenilza.santos,18
318,amadeus,lidiane,3
319,amadeus,luana.andrade,3119
320,amadeus,lucasassis,36
321,amadeus,lucianodantas,579
322,amadeus,marcela.oliveira,5000
323,amadeus,marciavirginia,19
324,amadeus,mariavanessa,390
325,amadeus,monica.brito,681
326,amadeus,patriciafarias,151
327,amadeus,profgiovanni,72
328,amadeus,rafael.rocha,1742
329,amadeus,rafaelssouza,639
330,amadeus,reginacox,148
331,amadeus,renata.anchieta,468
332,amadeus,rigelrabelo,127
333,amadeus,robertogois,15
334,amadeus,rosseline.batinga,1992
335,amadeus,silviaoliveira,495
336,amadeus,silviovieira,502
337,amadeus,simonechagas,544
338,amadeus,sintiadias,362
339,amadeus,wilsonmontalvao,4
340,antoniairene,eduprof.ana.claudia.ai,15
341,antoniairene,eduprof.francisca.neires.ai,17
342,antoniairene,eduprof.maria.cristiane.ai,1
343,antoniairene,eduprof.tania.maria.ai,1
344,antoniolima,eduprof.ana.claudia.al,107
345,antoniolima,eduprof.antonia.israele.al,8
346,antoniolima,eduprof.francisca.aparecida.al,289
347,antoniolima,eduprof.jacqueline.rodrigues.al,69
348,antoniolima,eduprof.joana.darc.al,517
349,antoniolima,eduprof.maria.leni.al,4
350,antoniolima,eduprof.vanessa.araujo.al,1
351,antoniolima,eduprof.veridiana.pontes.al,510
352,antoniomelo,eduprof.maria.eliueza.ao,17
353,apogeustoantonio2,barbaracbb6,229
354,brasilcursinhos,acaciogarcezc,10
355,brasilcursinhos,ananiehues,5
356,brasilcursinhos,eduarda20,280
357,brasilcursinhos,eduardoc4,23
358,brasilcursinhos,eduardosn95,15
359,brasilcursinhos,ef.anaclara,17
360,brasilcursinhos,ef.anajulia,24
361,brasilcursinhos,ef.andre,3
362,brasilcursinhos,ef.angelise,4
363,brasilcursinhos,ef.cassio,99
364,brasilcursinhos,ef.fabiane,16
365,brasilcursinhos,ef.fernando,30
366,brasilcursinhos,ef.helena,1
367,brasilcursinhos,ef.matheus,18
368,brasilcursinhos,ef.pedrol,29
369,brasilcursinhos,ef.thais,20
370,brasilcursinhos,ef.vinicius,5
371,brasilcursinhos,gabrielems,3
372,brasilcursinhos,gcampanellifr,2
373,brasilcursinhos,joao.vsv,5
374,brasilcursinhos,leticiasavaris,16
375,brasilcursinhos,liza.parente,5
376,brasilcursinhos,malupe,107
377,brasilcursinhos,pedro.figueiredo,26
378,brasilcursinhos,pedrolind27,2
379,brasilcursinhos,sarabncz,2
380,brasilcursinhos,sophiasaturnino,15
381,brasilcursinhos,vianagab,3
382,brasilcursinhos,vitor.gagliardi,1
383,casdinhosjc,PedroAlcino,27
384,casdinhosjc,Telletubie,5
385,casdinhosjc,casdi155,2
386,casdinhosjc,casdi250,62
387,casdinhosjc,lara.maria,276
388,casdvest,Eduardovf,23
389,casdvest,ana.fazolli,39
390,casdvest,anapgarcia,41
391,casdvest,aristotelestrombini,59
392,casdvest,bragacaah,25
393,casdvest,casd20061120,72
394,casdvest,gabriela.verza,18
395,casdvest,igormartins,101
396,casdvest,jeah.thais,1
397,casdvest,julianafelix,17
398,casdvest,kemerick,108
399,casdvest,marina.ferreira,2
400,casdvest,moniquegs90,94
401,casdvest,nagilabersot,14
402,casdvest,pramos,37
403,casdvest,william.roberto,136
404,casdvest,yurishiba,2
405,cbpdigital,caue.rodrigues2,110
406,cbpdigital,elaine.leite4,122
407,cbpdigital,eliene.moura,307
408,cbpdigital,isabel.andrade,14
409,cbpdigital,janayne.silva,92
410,cbpdigital,joao.rodrigues,168
411,cbpdigital,kizzy.cbp,35
412,cbpdigital,maximiliano.cbp,12
413,cbpdigital,neide.cbp,154
414,cbpdigital,patricia.santana,10
415,cbpdigital,patricianeves.cbp,272
416,cbpdigital,rafael.cbp,115
417,cbpdigital,rayssa.araujo,370
418,cbpdigital,regiane.bastos,2
419,cbpdigital,samuel.cbp,541
420,ceabb,eufranio,188
421,ceabb,georgea,43
422,ceabb,luceliascoelho,1041
423,ceabb,michelle.dario,9
424,ceabb,professora.caroline,200
425,ceabb,professora.nathalia,44
426,ceabb,profmarceli,129
427,ceabb,sildetecorreia,18
428,ceabb,tatianepaschoa,20
429,ceabb,tininhaduarte,2
430,ceespacolivre,Prof.andressa,391
431,ceespacolivre,Prof.liliani,27
432,ceespacolivre,Prof.marcia,138
433,ceespacolivre,Prof.patricia,362
434,ceespacolivre,lorraine.espacolivre,80
435,ceespacolivre,prof.adriele,1263
436,ceespacolivre,prof.alaine,100
437,ceespacolivre,prof.alessandro,45
438,ceespacolivre,prof.bruna,437
439,ceespacolivre,prof.carol,252
440,ceespacolivre,prof.chimene,433
441,ceespacolivre,prof.cida,1355
442,ceespacolivre,prof.cristina,381
443,ceespacolivre,prof.franciele,19
444,ceespacolivre,prof.kecia,171
445,ceespacolivre,prof.keila,266
446,ceespacolivre,prof.marlene,225
447,ceespacolivre,prof.raiane,853
448,ceespacolivre,prof.ricardo,3
449,ceespacolivre,prof.roberta,225
450,ceespacolivre,prof.rossoni,9
451,ceespacolivre,prof.sandra,164
452,ceespacolivre,prof.telma,13
453,ceespacolivre,prof.thyara,383
454,ceespacolivre,prof.tiago,10
455,ceespacolivre,prof.valber,197
456,ceespacolivre,prof.veronica,29
457,ceespacolivre,prof.wirla,95
458,cem,adriana.frateschi,2
459,cem,adriano.bezerra,812
460,cem,alax.batista,7
461,cem,alessandra.frateschi,171
462,cem,alexandre.halliday,884
463,cem,antonio.filho,2108
464,cem,camila.calegari,1
465,cem,diego.raymundo,3
466,cem,edson.silva,901
467,cem,erica.rocha,60
468,cem,fatima.santos,83
469,cem,giovanni.pandori,83
470,cem,javier.martinez,110
471,cem,karine.santos,1791
472,cem,larissa.pereira,355
473,cem,leandro.oliveira,7
474,cem,nair.luque,23
475,cem,pilar.frutoso,267
476,cem,raquel.junqueira,561
477,cem,rebecca.nova,1
478,cem,risolene.siqueira,63
479,cem,sonia.aguiar,896
480,cem,victor.haony,94
481,ceprimeiromundo,ewerton.barcellos,3798
482,ceprimeiromundo,pmundo.alexandre.pimentel,1
483,ceprimeiromundo,pmundo.andre.santos,2
484,ceprimeiromundo,pmundo.angela.silva,4
485,ceprimeiromundo,pmundo.armstrong.fernandes,3
486,ceprimeiromundo,pmundo.bianca.reis,13
487,ceprimeiromundo,pmundo.carla.fuentes,55
488,ceprimeiromundo,pmundo.carlos.lima,161
489,ceprimeiromundo,pmundo.carolline.cabral,3
490,ceprimeiromundo,pmundo.cristiane.aburgele,124
491,ceprimeiromundo,pmundo.debora.meira,28
492,ceprimeiromundo,pmundo.edna.alves,424
493,ceprimeiromundo,pmundo.elaine.diniz,34
494,ceprimeiromundo,pmundo.ezimar.bravin,408
495,ceprimeiromundo,pmundo.fabio.silva,4
496,ceprimeiromundo,pmundo.fabio.vicentini,169
497,ceprimeiromundo,pmundo.glauciane.sousa,307
498,ceprimeiromundo,pmundo.isabela.borges,1
499,ceprimeiromundo,pmundo.jackeline.maia,76
500,ceprimeiromundo,pmundo.janaina.silva,98
501,ceprimeiromundo,pmundo.julio.almeida,56
502,ceprimeiromundo,pmundo.katia.guedes,873
503,ceprimeiromundo,pmundo.kleiser.mendonca,11
504,ceprimeiromundo,pmundo.lais.romao,4
505,ceprimeiromundo,pmundo.ligia.batista,2
506,ceprimeiromundo,pmundo.luana.barbosa,1101
507,ceprimeiromundo,pmundo.luana.matos,791
508,ceprimeiromundo,pmundo.luciana.oliveira,442
509,ceprimeiromundo,pmundo.marcio.almeida,404
510,ceprimeiromundo,pmundo.marcio.vaccari,86
511,ceprimeiromundo,pmundo.marizol.arispe,119
512,ceprimeiromundo,pmundo.marta.wyk,91
513,ceprimeiromundo,pmundo.naara.relo,1182
514,ceprimeiromundo,pmundo.natalia.franco,312
515,ceprimeiromundo,pmundo.paulo.araujo,3
516,ceprimeiromundo,pmundo.raquel.co,1
517,ceprimeiromundo,pmundo.ricardo.toledo,171
518,ceprimeiromundo,pmundo.rogerio.almeida,380
519,ceprimeiromundo,pmundo.rubiani.santos,462
520,ceprimeiromundo,pmundo.sheila.santos,6
521,ceprimeiromundo,pmundo.tatiana.machado,317
522,ceprimeiromundo,pmundo.tiago.alvernaz,2
523,ceprimeiromundo,pmundo.veranice.holz,188
524,ceprimeiromundo,pmundo.wagner.goes,33
525,charlesdarwin,sas.professor,3
526,ciadosaber,07260028874,158
527,ciadosaber,16127444861,39
528,ciadosaber,22991201819,2
529,ciadosaber,25080941880,2
530,ciadosaber,31089545800,88
531,ciadosaber,44162305838,164
532,colegioarena,arena.gabriel.aee,7
533,colegioarena,arena.murillo.oliveira,506
534,colegioarena,arena.prof.brenner,1
535,colegioarena,arena.prof.caius,4
536,colegioarena,arena.prof.caleffi,8
537,colegioarena,arena.prof.carelli,333
538,colegioarena,arena.prof.cassio,1
539,colegioarena,arena.prof.consuelo,2
540,colegioarena,arena.prof.creti,3
541,colegioarena,arena.prof.fraga,34
542,colegioarena,arena.prof.gargano,1
543,colegioarena,arena.prof.greg,1
544,colegioarena,arena.prof.hudson,25
545,colegioarena,arena.prof.igor,172
546,colegioarena,arena.prof.jairo,4
547,colegioarena,arena.prof.jander,147
548,colegioarena,arena.prof.jean,6
549,colegioarena,arena.prof.julio,344
550,colegioarena,arena.prof.lara,211
551,colegioarena,arena.prof.lorena,7
552,colegioarena,arena.prof.luis,60
553,colegioarena,arena.prof.lutiano,524
554,colegioarena,arena.prof.milton,106
555,colegioarena,arena.prof.nathalia,4
556,colegioarena,arena.prof.noemy,465
557,colegioarena,arena.prof.ormezindo,64
558,colegioarena,arena.prof.pablo,5
559,colegioarena,arena.prof.paulo,367
560,colegioarena,arena.prof.romulo,26
561,colegioarena,arena.prof.rondinelli,1
562,colegioarena,arena.prof.rosselini,152
563,colegioarena,arena.prof.salomao,31
564,colegioarena,arena.prof.samuelnascimento,380
565,colegioarena,arena.prof.steger,176
566,colegioarena,arena.prof.stenio,25
567,colegioarena,arena.prof.taina,58
568,colegioarena,arena.prof.the,7
569,colegioarena,arena.prof.victor,258
570,colegioarena,arena.prof.vitim,51
571,colegioarena,arena.prof.william,12
572,colegioarena,arena.prof.yuri,67
573,colegioarena,arena.prof.zelaranja,4
574,colegioarena,arena.sarah.aee,1
575,colegiobatistaindependente,profcbidebora,3
576,colegiobatistaindependente,profcbijoao,273
577,colegiobatistaindependente,profcbiricardo,8
578,colegiobatistaindependente,profcbisilvana,88
579,colegiobetelbrasileirosp,adelaidecamilo,422
580,colegiobetelbrasileirosp,beteldiego,10
581,colegiobetelbrasileirosp,betelfabiana,177
582,colegiobetelbrasileirosp,betelprof1,2818
583,colegiobetelbrasileirosp,betelprof10,175
584,colegiobetelbrasileirosp,betelprof11,125
585,colegiobetelbrasileirosp,betelprof12,739
586,colegiobetelbrasileirosp,betelprof13,30
587,colegiobetelbrasileirosp,betelprof14,165
588,colegiobetelbrasileirosp,betelprof15,177
589,colegiobetelbrasileirosp,betelprof17,69
590,colegiobetelbrasileirosp,betelprof19,496
591,colegiobetelbrasileirosp,betelprof2,285
592,colegiobetelbrasileirosp,betelprof21,216
593,colegiobetelbrasileirosp,betelprof22,2424
594,colegiobetelbrasileirosp,betelprof24,707
595,colegiobetelbrasileirosp,betelprof25,30
596,colegiobetelbrasileirosp,betelprof27,249
597,colegiobetelbrasileirosp,betelprof28,17
598,colegiobetelbrasileirosp,betelprof29,1203
599,colegiobetelbrasileirosp,betelprof3,780
600,colegiobetelbrasileirosp,betelprof30,325
601,colegiobetelbrasileirosp,betelprof4,373
602,colegiobetelbrasileirosp,betelprof5,60
603,colegiobetelbrasileirosp,betelprof6,743
604,colegiobetelbrasileirosp,betelprof8,26
605,colegiobetelbrasileirosp,betelprof9,496
606,colegiobilac,Fabianomeneses,7
607,colegiobilac,Glauber,8
608,colegiobilac,Hannara,1337
609,colegiobilac,bilac202096,38
610,colegiobilac,jassineide,1386
611,colegiobilac,joseanebispo,108
612,colegiobilac,jucimarjesus,1190
613,colegiobilac,marcosazevedo,339
614,colegiobilac,patriciapedreira,2699
615,colegiobilac,thiagoborges,110
616,colegiobrasilia,aman.ferr.prof,290
617,colegiobrasilia,anaaves,39
618,colegiobrasilia,ange.cris.prof,113
619,colegiobrasilia,carl.mell.prof,7
620,colegiobrasilia,danielaescaleira,200
621,colegiobrasilia,dayanemillan,395
622,colegiobrasilia,diego.araujo,78
623,colegiobrasilia,diego.jeronymo,286
624,colegiobrasilia,fabiofachini,44
625,colegiobrasilia,gabi.oliveira,113
626,colegiobrasilia,gillozzi,263
627,colegiobrasilia,glau.fern,114
628,colegiobrasilia,joao.doni.brasilia,195
629,colegiobrasilia,joaoivan,143
630,colegiobrasilia,jugallerano,7
631,colegiobrasilia,kati.cris,1484
632,colegiobrasilia,kelly.nadim,31
633,colegiobrasilia,lari.sous.prof,103
634,colegiobrasilia,lili.zuke.prof,101
635,colegiobrasilia,lore.oliv,94
636,colegiobrasilia,luan.fagu,14
637,colegiobrasilia,marc.souz.brasilia,139
638,colegiobrasilia,mariluci.prof,13
639,colegiobrasilia,marl.bozz,21
640,colegiobrasilia,mauricio0901,32
641,colegiobrasilia,mayn.oliv,773
642,colegiobrasilia,nich.raph,1413
643,colegiobrasilia,pedrobrazinkas,984
644,colegiobrasilia,professorbrasilia08,705
645,colegiobrasilia,professorbrasilia13,2183
646,colegiobrasilia,raqu.schn.brasilia,134
647,colegiobrasilia,rena.caet,2
648,colegiobrasilia,rena.oliv,48
649,colegiobrasilia,rica.simo.prof,12
650,colegiobrasilia,robe.sant,15
651,colegiobrasilia,rodr.hila.brasilia,278
652,colegiobrasilia,roggers.brasilia,21
653,colegiobrasilia,shirley.neves,29
654,colegiobrasilia,simo.fati,181
655,colegiobrasilia,suelimartins,71
656,colegiobrasilia,tati.mari,1952
657,colegiobrasilia,viva.sant.prof,67
658,colegiobrasilia,wane.alve.prof,49
659,colegiocb,alesantana,1587
660,colegiocb,cbarci,1015
661,colegiocb,cbbarbara,2079
662,colegiocb,cbcarvalho,795
663,colegiocb,cbedson,109
664,colegiocb,cbluis,1
665,colegiocb,cbmarcio,1133
666,colegiocb,cbpatricia,581
667,colegiocb,cbpiccirillo,34
668,colegiocb,cbrogerio,2
669,colegiocb,cbrosana,284
670,colegiocb,cbrubens,29
671,colegiocb,cbsilsan,1109
672,colegiocb,cbsilvio,787
673,colegiocb,cbteixeira,59
674,colegiocb,cbthaline,87
675,colegiocb,cbvaldir,7
676,colegiodasamericas,JocarlaGomes,16
677,colegiodasamericas,ProfessoraDanielli,449
678,colegiodasamericas,ProfessoraIracema,192
679,colegiodasamericas,alinebenevides,348
680,colegiodasamericas,amanda.ps,1
681,colegiodasamericas,amandacerqueira,70
682,colegiodasamericas,amandapreisig,22
683,colegiodasamericas,antoniolessa,825
684,colegiodasamericas,debersonferreira,5
685,colegiodasamericas,deborahellen,1847
686,colegiodasamericas,felipesilva,2458
687,colegiodasamericas,fernanda.cordeiro,6
688,colegiodasamericas,giloliveira,1326
689,colegiodasamericas,glaucy.karol,720
690,colegiodasamericas,jgm.souza,7
691,colegiodasamericas,joao.barcossi,3
692,colegiodasamericas,jose.rodrigues,86
693,colegiodasamericas,leticia.ferreira,1655
694,colegiodasamericas,lorenzo.pellegatti,532
695,colegiodasamericas,lucasvivot,24
696,colegiodasamericas,mariana.oliveira2,9
